run_id,timestamp,model,architecture,change_category,change_name,llm_calls,success,total_tokens,final_failure_reason
20260417_124145_MAS_semantic_split_and_enum_batch_1,2026-04-17T12:42:06.772671,GPT-4o mini,multi_agent,hard,semantic_split_and_enum,2,True,4578,
20260417_124206_MAS_pagination_and_envelope_batch_2,2026-04-17T12:43:20.391610,GPT-4o mini,multi_agent,medium,pagination_and_envelope,6,True,17035,
20260417_124320_MAS_error_paradigm_shift_batch_2,2026-04-17T12:44:20.486043,GPT-4o mini,multi_agent,hard,error_paradigm_shift,6,False,14937,mmary info =========================== FAILED test_main.py::test_get_user_not_found - AssertionError: assert {'detai... ============================== 1 failed in 0.69s ============================== 
20260417_124420_MAS_semantic_split_and_enum_batch_2,2026-04-17T12:44:43.830938,GPT-4o mini,multi_agent,hard,semantic_split_and_enum,2,True,4685,
20260417_124443_MAS_pagination_and_envelope_batch_3,2026-04-17T12:45:47.076712,GPT-4o mini,multi_agent,medium,pagination_and_envelope,6,True,16737,
20260417_124547_MAS_error_paradigm_shift_batch_3,2026-04-17T12:46:46.793398,GPT-4o mini,multi_agent,hard,error_paradigm_shift,6,False,15029,mmary info =========================== FAILED test_main.py::test_get_user_not_found - AssertionError: assert {'detai... ============================== 1 failed in 0.45s ============================== 
20260417_124646_MAS_semantic_split_and_enum_batch_3,2026-04-17T12:47:17.023032,GPT-4o mini,multi_agent,hard,semantic_split_and_enum,2,True,5002,
20260417_124717_MAS_pagination_and_envelope_batch_4,2026-04-17T12:48:13.996064,GPT-4o mini,multi_agent,medium,pagination_and_envelope,4,True,11207,
20260417_124813_MAS_error_paradigm_shift_batch_4,2026-04-17T12:49:17.377467,GPT-4o mini,multi_agent,hard,error_paradigm_shift,6,False,15438,mmary info =========================== FAILED test_main.py::test_get_user_not_found - AssertionError: assert {'detai... ============================== 1 failed in 0.49s ============================== 
20260417_124917_MAS_semantic_split_and_enum_batch_4,2026-04-17T12:49:40.113432,GPT-4o mini,multi_agent,hard,semantic_split_and_enum,2,True,4781,
20260417_124940_MAS_pagination_and_envelope_batch_5,2026-04-17T12:50:55.734286,GPT-4o mini,multi_agent,medium,pagination_and_envelope,6,True,17188,
20260417_125055_MAS_error_paradigm_shift_batch_5,2026-04-17T12:51:56.992527,GPT-4o mini,multi_agent,hard,error_paradigm_shift,6,True,15526,
20260417_125156_MAS_semantic_split_and_enum_batch_5,2026-04-17T12:52:22.190707,GPT-4o mini,multi_agent,hard,semantic_split_and_enum,2,True,5139,
20260417_134107_pagination_and_envelope,2026-04-17T13:42:07.813712,GPT-4.1,single_agent,medium,pagination_and_envelope,2,True,8176,
20260417_134207_error_paradigm_shift,2026-04-17T13:42:31.633098,GPT-4.1,single_agent,hard,error_paradigm_shift,1,True,3810,
20260417_134231_semantic_split_and_enum,2026-04-17T13:42:47.783371,GPT-4.1,single_agent,hard,semantic_split_and_enum,1,True,3693,
20260417_134247_pagination_and_envelope,2026-04-17T13:43:33.945292,GPT-4.1,single_agent,medium,pagination_and_envelope,3,False,13282,"mmary info =========================== FAILED test_main.py::test_get_users - AssertionError: Expected list, got <cla... ============================== 1 failed in 0.62s ============================== "
20260417_134333_error_paradigm_shift,2026-04-17T13:43:59.676627,GPT-4.1,single_agent,hard,error_paradigm_shift,2,True,8607,
20260417_134359_semantic_split_and_enum,2026-04-17T13:44:30.236662,GPT-4.1,single_agent,hard,semantic_split_and_enum,1,True,3652,
20260417_134430_pagination_and_envelope,2026-04-17T13:45:13.858203,GPT-4.1,single_agent,medium,pagination_and_envelope,3,True,13671,
20260417_134513_error_paradigm_shift,2026-04-17T13:45:37.572251,GPT-4.1,single_agent,hard,error_paradigm_shift,2,True,8205,
20260417_134537_semantic_split_and_enum,2026-04-17T13:45:53.119797,GPT-4.1,single_agent,hard,semantic_split_and_enum,1,True,3750,
20260417_134553_pagination_and_envelope,2026-04-17T13:46:22.150293,GPT-4.1,single_agent,medium,pagination_and_envelope,2,True,8176,
20260417_134622_error_paradigm_shift,2026-04-17T13:46:50.222675,GPT-4.1,single_agent,hard,error_paradigm_shift,2,True,8415,
20260417_134650_semantic_split_and_enum,2026-04-17T13:47:01.271886,GPT-4.1,single_agent,hard,semantic_split_and_enum,1,True,3631,
20260417_134701_pagination_and_envelope,2026-04-17T13:47:27.518028,GPT-4.1,single_agent,medium,pagination_and_envelope,2,True,8247,
20260417_134727_error_paradigm_shift,2026-04-17T13:47:53.491423,GPT-4.1,single_agent,hard,error_paradigm_shift,2,True,8171,
20260417_134753_semantic_split_and_enum,2026-04-17T13:48:09.574684,GPT-4.1,single_agent,hard,semantic_split_and_enum,1,True,3778,
20260417_135009_MAS_pagination_and_envelope_batch_1,2026-04-17T13:50:41.816273,GPT-4.1,multi_agent,medium,pagination_and_envelope,4,True,10759,
20260417_135041_MAS_error_paradigm_shift_batch_1,2026-04-17T13:51:22.501695,GPT-4.1,multi_agent,hard,error_paradigm_shift,4,True,11653,
20260417_135122_MAS_semantic_split_and_enum_batch_1,2026-04-17T13:51:37.143131,GPT-4.1,multi_agent,hard,semantic_split_and_enum,2,True,5053,
20260417_135137_MAS_pagination_and_envelope_batch_2,2026-04-17T13:52:18.193892,GPT-4.1,multi_agent,medium,pagination_and_envelope,4,True,13143,
20260417_135218_MAS_error_paradigm_shift_batch_2,2026-04-17T13:52:49.993874,GPT-4.1,multi_agent,hard,error_paradigm_shift,4,True,11256,
20260417_135249_MAS_semantic_split_and_enum_batch_2,2026-04-17T13:53:08.155823,GPT-4.1,multi_agent,hard,semantic_split_and_enum,2,True,5655,
20260417_135308_MAS_pagination_and_envelope_batch_3,2026-04-17T13:54:04.187188,GPT-4.1,multi_agent,medium,pagination_and_envelope,4,True,13124,
20260417_135404_MAS_error_paradigm_shift_batch_3,2026-04-17T13:54:40.141550,GPT-4.1,multi_agent,hard,error_paradigm_shift,4,True,11907,
20260417_135440_MAS_semantic_split_and_enum_batch_3,2026-04-17T13:54:59.944606,GPT-4.1,multi_agent,hard,semantic_split_and_enum,2,True,5695,
20260417_135459_MAS_pagination_and_envelope_batch_4,2026-04-17T13:55:40.653632,GPT-4.1,multi_agent,medium,pagination_and_envelope,4,True,13333,
20260417_135540_MAS_error_paradigm_shift_batch_4,2026-04-17T13:56:12.943575,GPT-4.1,multi_agent,hard,error_paradigm_shift,4,True,10813,
20260417_135612_MAS_semantic_split_and_enum_batch_4,2026-04-17T13:56:35.060069,GPT-4.1,multi_agent,hard,semantic_split_and_enum,2,True,5469,
20260417_135635_MAS_pagination_and_envelope_batch_5,2026-04-17T13:57:11.460479,GPT-4.1,multi_agent,medium,pagination_and_envelope,4,True,12834,
20260417_135711_MAS_error_paradigm_shift_batch_5,2026-04-17T13:57:42.127054,GPT-4.1,multi_agent,hard,error_paradigm_shift,4,True,11621,
20260417_135742_MAS_semantic_split_and_enum_batch_5,2026-04-17T13:57:59.052212,GPT-4.1,multi_agent,hard,semantic_split_and_enum,2,True,5454,
